RefId,IsBadBuy,VehicleAge,Transmission,WheelTypeID,VehOdo,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,IsOnlineSale,WarrantyCost
5160,1,3,AUTO,2,59291,CHRYSLER,7000,8221,8060,9379,6979,8094,8037,9242,0,1086
5161,0,2,AUTO,2,61892,OTHER,11233,12618,12632,14127,10364,11615,14614,16156,0,533
5162,1,2,AUTO,2,77991,GM,5781,6759,6743,7800,5920,6867,6894,7916,0,803
5166,0,3,AUTO,1,69952,CHRYSLER,10492,12603,11831,14111,10114,12132,13572,15032,0,1215
5173,0,2,AUTO,1,61967,GM,9920,11996,11214,13456,8890,10400,14360,16265,0,1118
5177,1,3,AUTO,1,61277,GM,6652,8131,7684,9281,6312,7569,10731,12868,0,1118
5181,0,3,AUTO,1,73045,FORD,16003,18725,17783,20723,15597,17564,22085,24352,0,803
5182,0,3,AUTO,1,83254,CHRYSLER,12379,14666,13869,16339,11202,12639,15750,17127,0,983
5183,0,2,AUTO,1,83838,GM,9920,11996,11214,13456,8890,10400,14360,16265,0,1373
5188,0,2,AUTO,1,55051,CHRYSLER,13229,14724,14787,16402,11650,14045,16106,18155,0,1334
5192,1,2,AUTO,2,49931,CHRYSLER,6938,7790,7993,8913,7022,8025,10741,11958,0,834
5193,0,2,AUTO,2,80377,FORD,9057,10681,10282,12035,9861,11137,13719,15079,0,853
5198,0,1,AUTO,1,85995,FORD,11867,13635,13316,15226,12433,14560,16798,18730,0,983
5199,1,2,AUTO,2,78527,GM,7003,8340,8063,9507,6326,7592,10037,12059,0,1038
5200,0,2,AUTO,1,77524,FORD,9057,10681,10282,12035,8854,10429,13040,13992,0,803
5201,0,3,AUTO,1,74703,GM,8590,10507,9777,11848,9058,11047,13286,14998,0,1155
5203,1,5,AUTO,3,75312,CHRYSLER,6463,7906,7480,9038,6966,8458,11233,13293,0,920
5206,0,3,AUTO,1,71913,GM,9084,10859,10311,12228,9891,11898,13710,16376,0,1974
5214,1,3,AUTO,2,86407,GM,4732,5729,5611,6687,4496,5376,7743,8710,0,853
5219,0,2,AUTO,1,75342,GM,7313,8536,8398,9719,8787,9947,12286,13480,0,1272
5220,1,2,AUTO,2,60688,CHRYSLER,7385,8393,8476,9564,6771,8303,11385,12674,0,1411
5226,1,2,AUTO,2,59031,CHRYSLER,7026,7973,8088,9111,7449,8859,10734,12300,0,920
5227,0,3,AUTO,1,75085,OTHER,12186,14729,13661,16407,11350,13947,15210,17555,0,1155
5229,0,2,AUTO,1,72615,FORD,8009,10024,9150,11326,9045,11116,12957,14895,0,1506
5236,1,5,AUTO,1,65979,CHRYSLER,6591,8081,10491,12129,6837,8424,10901,13064,0,1606
5242,0,4,AUTO,1,80400,GM,10290,12316,15785,17934,10173,11672,15690,17149,0,1763
5244,0,2,AUTO,1,83119,CHRYSLER,10010,11650,14455,15779,10416,12341,14220,16261,0,1503
5250,1,5,AUTO,1,75763,GM,5626,6837,9020,10735,6115,7663,10286,11724,0,1155
5254,0,2,AUTO,1,74172,FORD,7866,9698,11765,13677,9391,11200,12962,14957,0,1506
5261,0,2,AUTO,2,65557,CHRYSLER,8808,10588,13202,14903,8875,10790,12848,14872,0,1215
5266,1,4,AUTO,2,68419,OTHER,5684,6921,8976,10789,6184,7619,9961,11539,0,630
5267,0,4,AUTO,1,71046,GM,9780,11503,15746,17221,10173,11672,15690,17149,0,1623
5269,1,2,AUTO,2,54640,CHRYSLER,5486,6334,9273,10291,6019,6944,9581,10346,0,1086
5270,1,6,AUTO,3,83800,FORD,6161,7208,10174,11045,7286,8543,9797,11488,0,1413
5275,0,3,AUTO,1,81533,CHRYSLER,10909,13273,15701,18098,10897,13973,14983,18330,0,1503
5284,1,5,AUTO,1,81230,CHRYSLER,5551,7366,9948,11671,5949,7602,9795,11631,0,1763
5300,0,2,AUTO,2,73251,CHRYSLER,8508,10123,12929,14253,10024,12007,14460,16932,0,1389
5306,0,4,AUTO,1,74607,CHRYSLER,10883,12166,15586,16956,9825,12202,13986,16586,0,1389
5312,0,6,AUTO,1,75022,CHRYSLER,8316,10449,12602,15044,9530,11293,14901,17658,0,1623
5315,0,5,AUTO,1,81880,OTHER,8813,10433,13163,14643,9597,10992,13062,14469,0,1243
5316,0,3,AUTO,1,79015,FORD,9293,10700,13354,14983,9639,10956,13451,14794,0,803
5317,0,4,AUTO,1,76462,GM,10430,12907,14302,16343,10987,13091,15067,16832,0,803
5323,0,5,AUTO,2,76799,CHRYSLER,9213,11203,14571,17036,9118,11244,13791,15667,0,920
5324,0,2,AUTO,1,85403,FORD,10980,12508,14867,15931,11301,12881,15383,16565,0,853
5345,0,5,AUTO,1,48714,GM,7396,9045,11651,13920,9427,11091,13550,15412,0,834
5348,1,4,AUTO,1,76170,FORD,8436,10311,12672,14817,8802,10651,12949,15139,0,1506
5352,0,3,AUTO,2,47850,CHRYSLER,9143,10674,15499,18094,10371,12047,14193,15792,0,975
5354,0,6,AUTO,3,67838,GM,9213,11129,14029,16300,9724,11443,13355,15497,0,1118
5355,0,5,AUTO,1,85488,CHRYSLER,10330,12246,14494,16663,10094,12234,14064,15702,0,1763
5357,0,2,AUTO,1,79335,GM,8685,9983,12623,14233,9700,11216,13451,15490,0,1974
5358,0,5,AUTO,1,87167,FORD,9485,11607,14438,16933,10599,12701,15509,18584,0,853
5361,1,4,AUTO,1,65164,FORD,7387,9053,11237,13384,7918,9516,11613,12900,0,728
5362,1,4,AUTO,2,63357,CHRYSLER,4904,6073,8534,9711,5551,6699,8670,9829,0,1215
5363,0,3,AUTO,2,77478,FORD,8727,10744,12786,14611,8997,11500,12963,14960,0,920
5370,1,5,AUTO,2,44374,GM,4025,5227,7748,9098,4260,5286,6977,8201,0,623
5371,0,5,AUTO,1,88064,CHRYSLER,9198,11291,13861,15709,10190,12695,14166,16040,0,983
5374,1,4,AUTO,2,84455,GM,5048,6286,8763,9976,5191,6503,8731,10223,0,853
5380,1,5,AUTO,2,85569,FORD,3269,4159,5945,7207,3670,4709,7349,9429,0,1243
5381,0,2,AUTO,1,34115,CHRYSLER,8803,10044,12672,13691,9121,10305,12335,13340,0,762
5382,1,5,AUTO,1,84108,FORD,6961,8916,11432,12917,7065,9070,10845,12958,0,1893
5387,1,8,AUTO,1,98559,CHRYSLER,3056,4096,6181,9629,3037,4063,6063,6749,0,1930
5389,0,1,AUTO,1,47430,CHRYSLER,9234,9814,12834,13413,10194,11139,14077,16629,0,834
5391,0,2,AUTO,2,89614,GM,7886,8747,11757,12686,9336,10831,12947,14231,0,2152
5400,0,2,AUTO,2,68296,OTHER,16959,21404,18816,23616,16959,21404,18816,23616,0,1118
5412,0,2,AUTO,2,81873,CHRYSLER,9749,10872,11029,12242,9749,10872,11029,12242,0,723
5439,0,3,AUTO,2,74295,CHRYSLER,8859,10181,10068,11495,8859,10181,10068,11495,0,686
5445,1,3,AUTO,2,52631,CHRYSLER,5480,6461,6418,7478,5480,6461,6418,7478,0,1086
5447,0,3,AUTO,1,81060,CHRYSLER,8859,10181,10068,11495,8859,10181,10068,11495,0,723
5452,0,2,AUTO,1,72079,FORD,10277,12311,11599,13796,10277,12311,11599,13796,0,803
5456,0,4,AUTO,1,60369,GM,9131,10801,10361,12165,9131,10801,10361,12165,0,1703
5469,0,3,AUTO,2,59262,CHRYSLER,9459,11179,10716,12573,9755,11419,11035,12833,0,1086
5470,0,2,AUTO,1,53352,FORD,10277,12311,11599,13796,10277,12311,11599,13796,0,671
5471,0,3,AUTO,2,62388,CHRYSLER,9459,11179,10716,12573,9459,11179,10716,12573,0,1215
5472,1,5,AUTO,1,79916,CHRYSLER,6211,7519,7208,8621,6211,7519,7208,8621,0,1389
5473,1,4,AUTO,2,78213,FORD,0,0,0,0,0,0,0,0,0,803
5489,0,3,AUTO,1,84096,CHRYSLER,11393,13586,12804,15173,11393,13586,12804,15173,0,1763
5502,0,3,AUTO,2,71856,GM,8831,11160,10037,12553,8831,11160,10037,12553,0,2091
5517,0,3,AUTO,2,79754,GM,8831,11160,10037,12553,8831,11160,10037,12553,0,2091
5524,1,3,AUTO,2,60960,CHRYSLER,9171,10988,10405,12367,8072,9445,11701,13546,0,1215
5536,0,4,AUTO,2,87367,GM,10762,12729,12123,14247,9008,11258,13891,16583,0,1243
5539,0,2,AUTO,2,62915,CHRYSLER,12050,14044,13514,15668,12700,15138,16593,18479,0,533
5540,1,6,AUTO,0,78825,FORD,6769,8090,7811,9237,6677,7924,7711,9058,0,1338
5543,1,4,MANUAL,2,77005,OTHER,4508,5538,5369,6481,4171,5349,5005,6277,0,569
5544,0,3,AUTO,1,84931,OTHER,13466,15069,15043,16775,13918,15904,15531,17676,0,1373
5545,0,2,AUTO,1,53600,FORD,9729,12587,11007,14094,9570,12420,10836,13914,0,1169
5547,0,3,AUTO,1,69614,CHRYSLER,8680,11038,9874,12421,8872,10949,10082,12325,0,1020
5548,0,4,AUTO,1,84770,GM,12394,14306,13886,15950,9919,11937,15192,17624,0,1373
5550,0,4,AUTO,1,75781,CHRYSLER,10637,12713,11988,14230,10267,12207,11588,13684,0,1389
5551,0,1,AUTO,2,51839,CHRYSLER,10553,11299,11897,12703,10658,11396,12011,12808,0,1086
5557,0,3,AUTO,2,72741,CHRYSLER,9165,10854,10398,12222,9040,10620,10263,11970,0,1389
5558,0,3,AUTO,1,71370,CHRYSLER,11156,13235,12548,14794,10273,12556,13813,15649,0,1389
5569,0,3,AUTO,1,74967,CHRYSLER,11126,13241,12516,14800,10312,12561,14005,15476,0,1389
5573,1,5,AUTO,2,79374,GM,3050,4679,3794,5553,2566,3580,6053,8445,0,4622
5577,1,4,AUTO,1,67496,FORD,7040,8284,8103,9447,5446,6648,6382,7680,0,1313
5578,0,2,AUTO,1,86246,CHRYSLER,12509,15392,14010,17123,12551,16066,16306,19950,0,2022
5580,0,3,AUTO,1,62253,CHRYSLER,11184,13188,12579,14743,10393,12753,11724,14273,0,1215
5581,1,3,AUTO,2,76873,OTHER,9396,11303,10648,12707,9802,11641,11086,13072,0,569
5585,0,4,AUTO,1,82635,CHRYSLER,10681,12671,12035,14185,10267,12207,11588,13684,0,1503
5590,0,5,AUTO,1,92609,FORD,8812,10643,10017,11994,9013,10951,13369,15337,0,1630
5608,0,3,AUTO,2,76006,OTHER,16413,18414,18226,20387,12221,15513,17367,20436,0,1272
5610,0,3,AUTO,1,69874,CHRYSLER,11993,13304,13452,14868,11382,13578,12793,15164,0,1508
5635,1,2,AUTO,2,78653,CHRYSLER,8432,9343,9607,10590,8872,9085,13007,13238,0,1623
5641,0,2,AUTO,1,86540,CHRYSLER,9900,11869,11192,13319,9033,10813,14031,15355,0,594
5649,0,4,AUTO,1,82104,GM,8842,10615,12599,14225,10835,12220,14047,15275,0,1373
5650,1,6,AUTO,1,78910,FORD,7986,9527,12167,14467,8731,9984,12075,13802,0,1038
5651,1,8,AUTO,1,75904,GM,5054,6449,8132,9663,5023,6134,7903,9261,0,1455
5656,0,6,AUTO,1,66454,GM,8107,9536,12349,13423,9057,10746,13594,15591,0,1411
5657,0,4,AUTO,1,56112,CHRYSLER,9623,10912,14372,15606,10534,12346,14823,16459,0,754
5658,1,5,AUTO,1,72625,FORD,7984,9054,11612,13273,8607,9624,11656,12922,0,803
5660,0,4,AUTO,2,71061,CHRYSLER,9140,10707,13069,14735,9913,11456,13930,15462,0,1389
5663,0,4,AUTO,1,79960,CHRYSLER,10546,12753,13885,15481,10137,12403,13394,15388,0,1389
5667,0,3,AUTO,1,84789,CHRYSLER,9407,11406,12733,14838,10057,11250,13548,14832,0,1373
5668,1,6,AUTO,1,73185,GM,5974,7255,9825,11159,6314,7575,9838,11030,0,1155
5669,1,6,AUTO,1,79158,OTHER,9015,10498,13494,15049,8317,9939,12618,14651,0,1272
5670,1,5,AUTO,1,79326,CHRYSLER,5717,7282,10035,12327,6287,8004,9887,11715,0,1623
5678,0,4,AUTO,2,75303,OTHER,8499,10296,12258,13616,9184,11497,12291,14589,0,686
5681,0,3,AUTO,2,47250,CHRYSLER,11497,13277,15433,16809,11954,13564,15629,17475,0,975
5682,0,4,MANUAL,2,62833,FORD,8320,10391,14106,17618,9162,10601,13236,14840,0,533
5684,0,4,AUTO,1,74520,GM,9088,10955,13312,14919,9684,11591,13752,15615,0,1155
5690,0,2,AUTO,2,71126,CHRYSLER,10891,12094,15099,16767,11121,12180,15100,16019,0,1389
5695,0,5,AUTO,1,69969,CHRYSLER,8073,9974,12446,13996,8921,10189,12812,14311,0,1215
5696,0,4,AUTO,2,77398,OTHER,9267,10472,12958,14470,9785,11032,13707,15013,0,569
5697,1,5,AUTO,1,67303,GM,11094,12740,16479,17717,11655,13600,17442,18594,0,1411
5701,0,5,AUTO,1,63628,GM,9165,10776,13079,14696,8861,11193,12377,14514,0,1020
5704,1,6,AUTO,1,52217,FORD,6694,7886,10005,11261,6723,7813,9751,10988,0,920
5706,0,3,AUTO,2,83830,CHRYSLER,11051,12648,16007,17432,10684,12576,15077,16834,0,594
5708,1,6,AUTO,1,92612,GM,6525,7800,9888,11336,6942,8210,10309,11689,0,1341
5710,0,2,AUTO,1,91167,FORD,11236,12883,15048,16374,10439,12627,13923,16105,0,909
5714,0,3,AUTO,1,90518,CHRYSLER,10099,11735,14226,15815,10265,12007,14177,15926,0,765
5715,0,6,AUTO,1,84945,GM,8819,9810,13407,14720,10341,11743,14688,16257,0,1243
5720,0,6,AUTO,1,83595,OTHER,8716,10828,13486,16134,8910,10495,13267,15102,0,1373
5723,1,4,AUTO,1,71762,OTHER,7016,8355,10176,11274,7154,8349,10527,11553,0,803
5724,0,2,AUTO,1,69136,FORD,11394,13005,15204,16493,11449,13360,15287,17236,0,728
5726,0,4,AUTO,2,65228,CHRYSLER,9689,10920,13315,14585,9616,10984,12593,14066,0,1215
5727,0,2,AUTO,1,79904,GM,12243,14013,15579,17674,11900,13492,15718,17238,0,1038
5730,1,3,AUTO,2,61669,OTHER,5487,6347,8597,9761,5282,6126,8570,9521,0,533
5732,0,6,AUTO,1,88122,FORD,9050,10504,12265,14430,8863,10627,11916,13912,0,1113
5736,1,4,AUTO,3,59645,CHRYSLER,5563,6701,8682,9831,5400,6473,8671,9890,0,1086
5740,0,5,AUTO,2,62243,CHRYSLER,8692,10456,12944,14787,9018,11210,13530,15726,0,825
5741,1,6,MANUAL,2,70026,GM,3052,3876,5775,6503,2751,3285,5366,5867,0,803
5744,0,5,AUTO,2,84180,GM,9270,11482,14187,16285,10057,13748,14157,17912,0,1243
5745,1,3,AUTO,2,65937,GM,8578,9825,11640,13163,8445,9689,11896,13260,0,1703
5746,0,4,AUTO,1,54218,OTHER,9331,10673,13939,15015,9568,10983,13865,15172,0,1003
5747,1,3,AUTO,1,82769,GM,11679,13645,16050,17923,11655,15128,16393,20070,0,1243
5749,1,6,AUTO,2,72190,OTHER,2961,3745,5809,6682,2690,3460,5798,7457,0,803
5750,1,7,AUTO,1,82353,GM,6006,7394,9083,10546,5769,7239,8706,10319,0,1543
5752,0,1,AUTO,2,68387,OTHER,12062,12949,15855,17033,11739,12920,14219,15866,0,533
5756,1,4,AUTO,2,74985,CHRYSLER,9771,11912,14756,17281,9494,11440,14057,16060,0,569
5759,0,3,AUTO,2,71928,FORD,10859,12351,14057,15905,10645,12086,14106,15224,0,803
5762,1,5,AUTO,2,82731,CHRYSLER,3648,4631,6180,7393,3123,3997,5964,7092,0,723
5764,1,4,AUTO,2,80232,CHRYSLER,5642,6744,8622,9803,5255,6275,8458,9604,0,1503
5776,0,6,AUTO,2,73267,OTHER,8385,10077,12704,14824,9133,10390,13991,16163,0,1272
5789,0,3,MANUAL,1,74017,OTHER,10101,11750,14026,15298,9888,11569,13969,15477,0,1038
5798,1,5,AUTO,2,67425,CHRYSLER,7306,9072,11189,12866,6970,8922,11089,12415,0,825
5802,0,6,AUTO,1,78953,FORD,9940,11987,14979,17140,8821,11638,13574,17908,0,1389
5810,0,3,AUTO,2,81746,CHRYSLER,11434,13429,15136,16708,11010,13161,14538,16282,0,983
5815,0,4,AUTO,1,74207,CHRYSLER,10581,11811,15128,16252,10636,12549,15025,17220,0,1623
5821,0,3,AUTO,2,92488,CHRYSLER,18171,22252,23613,27513,18320,20843,23451,26375,0,2062
5824,0,3,AUTO,1,95555,GM,8599,11102,15410,17486,10558,14211,17504,20407,0,2351
5837,0,6,AUTO,1,62961,GM,11178,13908,15607,18404,11782,13389,15998,17234,0,1411
5844,1,5,AUTO,2,70271,CHRYSLER,3807,5176,6381,8058,3397,4432,6825,7931,0,1623
5847,0,6,AUTO,1,79442,FORD,9940,11987,14979,17140,9915,11661,13904,15810,0,1389
5854,0,3,AUTO,1,86622,CHRYSLER,12102,14915,16402,18843,11717,14402,16922,19101,0,983
5861,1,5,AUTO,2,82648,CHRYSLER,7641,9147,11169,12914,7417,8715,11344,12564,0,1503
5867,0,6,AUTO,1,74705,OTHER,0,0,0,0,0,0,0,0,0,1272
5869,0,3,AUTO,2,87856,CHRYSLER,9845,11011,13742,14823,9568,10675,13365,14527,0,1503
5878,0,3,AUTO,2,70857,CHRYSLER,10726,12464,14750,16709,10043,11670,13864,15730,0,1389
5886,0,3,AUTO,2,81438,CHRYSLER,9805,10895,13712,14940,9374,10634,13374,14595,0,1503
5888,0,2,AUTO,1,69519,GM,9904,11393,14123,15213,10542,12365,14504,16321,0,923
5893,1,5,AUTO,1,85347,GM,4313,5708,7075,8654,4272,5380,7403,8221,0,853
5895,1,5,AUTO,2,87418,CHRYSLER,4939,6472,8300,10012,4637,6094,7694,9893,0,1763
5902,0,4,AUTO,1,72594,CHRYSLER,10453,12243,14914,16767,9973,12371,14202,16470,0,1623
5904,0,4,AUTO,1,82506,CHRYSLER,10453,12243,14914,16767,9639,12028,14378,16351,0,1763
5912,1,8,AUTO,2,28746,GM,3311,4361,6216,7146,3075,4609,6458,8568,0,2836
5920,1,3,AUTO,2,81735,GM,6859,7753,10502,11647,6113,6580,10450,10968,0,2282
5927,1,6,AUTO,2,79252,GM,3724,5106,6393,7547,3622,4913,6230,7424,0,1974
5929,0,5,AUTO,2,85583,OTHER,9037,10558,13167,14288,8802,10561,13468,15192,0,1373
5930,1,5,AUTO,1,86227,GM,7082,8663,11586,12932,6926,8667,11290,12870,0,2152
5931,0,4,AUTO,1,80383,GM,8805,10642,12770,14655,9079,10733,12679,14361,0,1503
5933,1,7,AUTO,1,92528,FORD,2732,3833,5512,7084,2514,3567,5502,6566,0,1353
5936,0,4,AUTO,2,84344,CHRYSLER,7932,9401,12294,13833,9100,10792,12529,14151,0,1503
5938,1,4,AUTO,2,90762,GM,6421,7692,9507,11045,6208,7504,9638,11209,0,2351
5939,1,2,AUTO,1,85313,GM,8161,9581,12210,13647,8349,9572,12493,13599,0,2152
5943,0,3,AUTO,2,79155,GM,13974,16995,19941,24252,12554,14172,16510,18372,0,1155
5944,0,2,AUTO,1,75358,OTHER,11952,13432,16501,17473,12590,13991,15641,17078,0,686
5957,1,4,AUTO,3,74775,OTHER,7759,9084,12164,13638,7267,8931,11251,12455,0,1740
5958,1,7,AUTO,2,99608,CHRYSLER,3420,4231,6779,8387,3018,4164,6174,7712,0,2218
5962,1,5,AUTO,2,104244,FORD,3609,4783,7089,8542,3126,4592,6093,8052,0,1130
5964,1,7,AUTO,2,82596,GM,2427,3556,4959,6052,2555,3542,5316,6330,0,1933
5971,1,4,AUTO,2,80608,OTHER,3665,4788,6814,8089,3509,4583,6112,7983,0,594
5974,0,4,AUTO,1,73542,GM,8133,10037,12570,14063,8986,10858,13415,15300,0,1155
5979,1,4,AUTO,1,89310,FORD,7142,8507,11036,12395,6858,7932,10594,11622,0,1633
5992,0,2,AUTO,2,74819,GM,7857,8686,11624,12632,8947,10312,12457,13839,0,1974
5995,0,2,AUTO,1,83111,FORD,11749,13441,16193,17916,12431,13913,15675,17010,0,1373
5996,1,5,AUTO,1,71546,FORD,4430,5896,7853,9778,4371,6030,7538,9174,0,920
5998,0,3,AUTO,1,73257,OTHER,8612,10199,12730,13839,8896,10424,12643,13823,0,1272
6000,1,4,AUTO,2,64577,CHRYSLER,4279,5142,7811,8609,4176,5216,7278,8480,0,1215
6002,0,4,AUTO,1,92253,CHRYSLER,9883,10942,14686,15754,9883,10942,15108,16727,0,1630
6003,0,2,AUTO,1,75873,FORD,10047,11925,14460,16372,12355,14414,15789,17603,0,1272
6006,1,7,AUTO,1,107799,GM,3859,4897,6677,7359,3843,5045,6825,7989,0,2871
6007,0,4,AUTO,1,95097,CHRYSLER,11252,13118,15273,17174,10756,12552,14742,16084,0,2206
6014,1,6,AUTO,1,104923,FORD,3173,4340,6037,7261,3015,4093,5787,6920,0,1130
6028,1,9,AUTO,2,72608,CHRYSLER,1317,1789,2828,3410,1579,2276,3273,4143,0,986
6032,1,5,MANUAL,2,70138,GM,3042,3780,5450,6340,4151,4904,6484,7298,0,803
6036,1,6,AUTO,1,77635,CHRYSLER,3737,4820,6903,8151,3654,4336,6653,7461,0,1506
6038,1,3,AUTO,1,26113,OTHER,23581,26763,29269,33988,23400,26462,29752,33337,0,1121
6039,1,5,AUTO,2,93170,GM,3042,3780,5450,6340,2497,3134,4446,5508,0,909
6040,1,2,AUTO,2,75514,GM,7485,8771,10982,12325,6124,7226,9604,10489,0,803
6045,0,3,AUTO,1,80175,CHRYSLER,13909,16770,18223,20535,14245,16065,18255,19783,0,983
6046,1,7,AUTO,3,94707,CHRYSLER,2763,3509,5553,6501,3188,3939,6268,6813,0,1930
6050,0,4,AUTO,2,81056,OTHER,8360,9406,12338,13609,9390,10478,14152,15792,0,594
6051,1,3,AUTO,1,76317,OTHER,8727,10240,12228,13722,8871,10162,12459,13466,0,1272
6052,1,4,AUTO,2,90393,GM,4562,5657,7482,8859,4517,5620,7628,8808,0,909
6055,1,3,AUTO,2,67113,GM,5079,6112,8721,9480,5156,6142,8101,9171,0,728
6058,0,4,AUTO,1,76681,GM,9106,11139,10334,12530,9106,11139,10334,12530,0,3667
6078,0,1,AUTO,2,47543,CHRYSLER,7949,8448,9085,9624,0,0,0,0,0,834
6085,0,3,AUTO,1,78571,GM,9620,11162,10890,12555,9620,11162,10890,12555,0,1389
6086,0,1,AUTO,2,46376,CHRYSLER,7949,8448,9085,9624,0,0,0,0,0,834
6092,0,1,AUTO,2,40991,GM,8753,9178,9953,10412,8753,9178,9953,10412,0,764
6094,0,1,AUTO,2,39680,GM,8753,9178,9953,10412,8753,9178,9953,10412,0,702
6096,0,1,AUTO,2,54036,CHRYSLER,7949,8448,9085,9624,0,0,0,0,0,920
6099,0,3,AUTO,1,68945,GM,12785,14744,14308,16424,12965,14860,14502,16549,0,3115
6100,1,6,AUTO,2,80058,GM,2656,3577,3368,4363,2656,3577,3368,4363,0,1543
6113,1,4,AUTO,1,75677,GM,7795,9262,8919,10503,6307,8408,10031,12923,0,1272
6119,0,3,AUTO,1,82145,FORD,8995,10859,10215,12228,9201,11241,10437,12640,0,1243
6122,0,3,AUTO,1,77995,CHRYSLER,11523,13140,12945,14691,11090,12848,12477,14376,0,1740
6126,0,2,AUTO,2,60551,CHRYSLER,9780,11272,11062,12674,10107,11636,11416,13067,0,1215
6127,1,3,AUTO,1,75506,CHRYSLER,4934,6025,5829,7007,4930,6051,5824,7035,0,1272
6132,0,2,AUTO,1,60377,CHRYSLER,9685,11348,10960,12756,10527,12033,11869,13496,0,825
6144,1,5,AUTO,2,76731,GM,6828,7983,7874,9122,6292,7985,7295,9124,0,920
6154,0,4,AUTO,1,85985,GM,11488,13405,12907,14977,11122,13170,12512,14724,0,1763
6159,0,3,AUTO,1,83910,GM,9763,11308,11044,12713,10239,11858,14446,16026,0,1503
6179,1,6,AUTO,1,97591,GM,3875,4851,4685,5739,3542,4626,4325,5496,0,2651
6187,0,3,AUTO,1,80253,GM,9964,11548,11261,12972,9841,11551,11128,12975,0,1503
6191,1,6,AUTO,1,88945,FORD,5410,6484,9301,10266,6054,7732,9932,11725,0,1633
6198,1,4,AUTO,0,61267,OTHER,4344,5263,7263,8676,4425,5213,7238,8485,0,533
6209,1,7,AUTO,0,86285,OTHER,8074,9454,10942,12642,8074,9454,10942,12642,1,1413
6214,1,5,AUTO,1,84797,CHRYSLER,3099,4172,6525,7813,3676,4875,7313,8828,0,1373
6215,1,5,AUTO,1,69859,CHRYSLER,5073,6179,8200,9534,5062,6461,8371,10005,0,1411
6217,1,3,AUTO,1,64742,GM,7333,8263,11108,12007,7350,8425,11020,11897,0,728
6218,0,3,AUTO,1,84308,GM,9726,11124,13439,14933,9405,10641,13436,14853,0,1373
6228,0,5,AUTO,1,81238,CHRYSLER,10967,13006,14394,16212,9589,11773,13980,15352,0,1763
6236,0,4,AUTO,1,78266,GM,9382,11446,13272,15099,8791,10514,12078,13619,0,1506
6243,0,6,AUTO,1,85034,OTHER,9627,11028,12934,14461,9797,11052,12872,14172,0,1113
6255,1,6,AUTO,2,79157,CHRYSLER,3998,4587,7320,7826,3173,4320,5899,8031,0,1272
6266,1,6,AUTO,1,97038,GM,7059,8264,10559,11651,7029,8329,11587,12854,0,2351
6267,1,5,AUTO,1,81143,CHRYSLER,3082,4032,5921,6968,3044,4085,6263,7457,0,723
6270,1,4,AUTO,1,42686,OTHER,20156,21558,24797,27371,19241,21202,23951,26754,0,764
6275,1,5,AUTO,1,80549,CHRYSLER,4784,5288,7521,8110,5207,6813,8590,10059,0,1763
6276,1,4,AUTO,2,81931,GM,5266,6376,9120,11042,4988,6051,7448,9091,0,853
6277,0,3,AUTO,2,87024,OTHER,10343,11307,14085,15442,10037,11035,14157,15564,0,594
6278,1,6,AUTO,2,79585,CHRYSLER,3322,4539,6430,7841,3006,4139,6199,7422,0,1155
6279,1,5,AUTO,1,68992,CHRYSLER,5151,6817,8481,10431,6141,7390,9546,10615,0,1215
6285,0,2,AUTO,2,66628,OTHER,9238,9951,13258,13781,9250,10383,13041,14110,0,728
6306,0,5,AUTO,1,79997,CHRYSLER,10142,12603,14104,16256,10269,12859,14686,16998,0,920
6310,1,4,AUTO,1,75045,GM,6301,7746,9638,10905,5713,7392,8922,11544,0,1038
