RefId,IsBadBuy,Auction,VehicleAge,Make,Model,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,IsOnlineSale,WarrantyCost
9601,0,MANHEIM,4,JEEP,GRAND CHEROKEE 4WD V,AUTO,1,Alloy,88090,AMERICAN,CHRYSLER,10112,11686,11421,13121,10697,12305,12053,13789,0,0,18880,27542,NC,0,2022
9602,1,MANHEIM,5,PONTIAC,GRAND AM 4C 2.2L I4,AUTO,1,Alloy,96204,AMERICAN,GM,3197,4263,3953,5104,3197,4263,3953,5104,0,0,18880,27542,NC,0,1774
9603,1,MANHEIM,6,CHEVROLET,TRAILBLAZER EXT 4WD,AUTO,1,Alloy,82235,AMERICAN,GM,6719,8341,7757,9508,6719,8341,7757,9508,0,0,17675,27542,NC,0,3035
9609,1,MANHEIM,6,FORD,TAURUS 3.0L V6 EFI,AUTO,1,Alloy,98095,AMERICAN,FORD,2296,3310,2980,4075,2692,3884,3407,4695,0,0,21973,27542,NC,0,1353
9610,0,MANHEIM,6,NISSAN,MURANO AWD V6 3.5L V,AUTO,1,Alloy,79726,TOP LINE ASIAN,OTHER,9891,11264,11182,12665,10223,11715,11541,13152,0,0,21973,27542,NC,0,1923
9617,0,MANHEIM,3,CHRYSLER,PACIFICA FWD 3.5L V6,AUTO,1,Alloy,73935,AMERICAN,CHRYSLER,10776,12762,12138,14283,10290,12474,11613,13972,0,0,21973,27542,NC,0,1389
9620,1,MANHEIM,7,FORD,F150 PICKUP 2WD V8 4,AUTO,1,Alloy,73835,AMERICAN,FORD,7581,9634,8687,10905,7840,9418,8967,10671,0,0,99740,27542,NC,0,1103
9621,1,MANHEIM,5,FORD,EXPEDITION 2WD V8 4.,AUTO,0,0,90713,AMERICAN,FORD,8539,9846,9722,11134,8605,9853,9793,11141,0,0,99740,27542,NC,0,1197
9623,1,MANHEIM,3,SUZUKI,RENO 2.0L I4 EFI,AUTO,0,0,62187,OTHER ASIAN,OTHER,4490,5412,5349,6345,4395,5350,5247,6278,0,0,99740,27542,NC,0,533
9628,0,MANHEIM,2,HYUNDAI,SO0TA 4C 2.4L I4 MP,AUTO,2,Covers,52062,OTHER ASIAN,OTHER,9549,10473,10813,11811,9472,10405,10730,11737,0,0,17675,27542,NC,0,671
9632,1,MANHEIM,8,TOYOTA,ECHO Multiple Engine,MANUAL,2,Covers,82657,TOP LINE ASIAN,OTHER,2510,3503,3211,4283,2565,3599,3270,4387,0,0,20928,27542,NC,0,894
9633,0,MANHEIM,2,DODGE,CHARGER V6 2.7L V6 M,AUTO,2,Covers,86408,AMERICAN,CHRYSLER,9780,11272,11062,12674,10107,11636,11416,13067,0,0,17675,27542,NC,0,1503
9635,1,MANHEIM,3,SUZUKI,FORENZA 2.0L I4 EFI,AUTO,2,Covers,67433,OTHER ASIAN,OTHER,4406,5534,5258,6477,4222,5329,5060,6255,0,0,17675,27542,NC,0,533
9638,0,MANHEIM,4,FORD,F150 PICKUP 2WD V8 5,AUTO,2,Covers,67134,AMERICAN,FORD,11882,13962,13333,15579,10606,13488,11954,15067,0,0,17675,27542,NC,0,728
9642,0,MANHEIM,4,JEEP,GRAND CHEROKEE 4WD V,AUTO,1,Alloy,71212,AMERICAN,CHRYSLER,10955,12564,12331,14069,10810,12688,12175,14203,0,0,17675,27542,NC,0,2091
9643,0,MANHEIM,6,DODGE,1500 RAM PICKUP 4WD,AUTO,1,Alloy,98139,AMERICAN,CHRYSLER,8581,10682,9767,12037,9943,11775,11238,13217,0,0,17675,27542,NC,0,2362
9646,1,MANHEIM,5,FORD,EXPEDITION 2WD V8 4.,AUTO,1,Alloy,73640,AMERICAN,FORD,8539,9846,9722,11134,8987,10250,10206,11570,0,0,17675,27542,NC,0,1038
9653,1,MANHEIM,4,SUZUKI,FORENZA,AUTO,0,0,71052,OTHER ASIAN,OTHER,3632,4803,6906,7774,3632,4803,6906,7774,0,0,1191,27542,NC,1,569
9654,1,MANHEIM,7,FORD,EXPLORER 4WD V6,AUTO,1,Alloy,83773,AMERICAN,FORD,5023,6456,8497,9312,4845,6341,8060,9688,0,0,20928,27542,NC,0,2193
9655,1,MANHEIM,6,CHRYSLER,SEBRING V6,AUTO,1,Alloy,73064,AMERICAN,CHRYSLER,2889,4183,6457,9350,3057,4337,6397,7661,0,0,17675,27542,NC,0,1272
9658,1,MANHEIM,9,DODGE,CARAVAN FWD V6,AUTO,2,Covers,28526,AMERICAN,CHRYSLER,3167,4316,5288,6068,2640,3126,4828,5717,0,0,17675,27542,NC,0,1301
9660,0,MANHEIM,3,DODGE,CARAVAN GRAND FWD V6,AUTO,1,Alloy,76819,AMERICAN,CHRYSLER,7943,9985,12772,14693,10295,13124,14249,16990,NO,GREEN,52646,27542,NC,0,1623
9662,0,MANHEIM,5,CHRYSLER,300C,AUTO,1,Alloy,83755,AMERICAN,CHRYSLER,9511,11043,13343,15101,9874,11925,14110,16895,0,0,52646,27542,NC,0,1503
9667,1,MANHEIM,7,DODGE,CARAVAN GRAND FWD V6,AUTO,2,Covers,86201,AMERICAN,CHRYSLER,3122,3938,3872,4753,3337,4235,4104,5074,0,0,16044,21075,MD,0,2063
9672,1,MANHEIM,5,CADILLAC,SRX AWD V8 4.6L V8 S,AUTO,0,0,67648,AMERICAN,GM,10211,11975,11528,13433,10211,11975,11528,13433,0,0,20740,21075,MD,0,2538
9676,1,MANHEIM,7,DODGE,CARAVAN FWD V6 3.3L,AUTO,0,0,76955,AMERICAN,CHRYSLER,3261,4056,4022,4880,3261,4056,4022,4880,0,0,20740,21075,MD,0,1923
9677,1,MANHEIM,5,SATURN,ION 2.2L I-4 MPI DOH,AUTO,0,0,92057,AMERICAN,GM,5159,5936,6072,6911,5159,5936,6072,6911,0,0,20740,21075,MD,0,909
9680,0,MANHEIM,3,NISSAN,MAXIMA 3.5L V6 MPI /,AUTO,1,Alloy,82586,TOP LINE ASIAN,OTHER,13763,15423,15364,17157,13688,15491,15283,17230,0,0,21973,21075,MD,0,1243
9688,1,MANHEIM,4,FORD,F150 PICKUP 2WD V6 4,AUTO,1,Alloy,76437,AMERICAN,FORD,6086,7314,7073,8399,5317,6657,6242,7690,0,0,16044,21075,MD,0,569
9689,0,MANHEIM,3,SATURN,VUE 2WD 4C 2.2L I4 M,AUTO,2,Covers,65437,AMERICAN,GM,8014,9483,9155,10742,0,0,0,0,0,0,21973,21075,MD,0,1411
9690,1,MANHEIM,5,PONTIAC,GRAND PRIX 3.8L V6 S,AUTO,1,Alloy,50549,AMERICAN,GM,5179,6598,6093,7626,5179,6598,6093,7626,0,0,20740,21075,MD,0,1500
9692,1,MANHEIM,5,HYUNDAI,SANTA FE 4WD V6 2.7L,AUTO,1,Alloy,70245,OTHER ASIAN,OTHER,6201,7599,7197,8707,6201,7599,7197,8707,0,0,20740,21075,MD,0,1155
9696,1,MANHEIM,8,FORD,TAURUS 3.0L V6 EFI,AUTO,1,Alloy,64471,AMERICAN,FORD,1984,2920,2643,3654,2147,3133,2819,3884,0,0,20740,21075,MD,0,1125
9698,1,MANHEIM,4,HYUNDAI,SANTA FE 2WD V6 3.5L,AUTO,1,Alloy,79116,OTHER ASIAN,OTHER,8060,10635,9205,11986,8060,10635,9205,11986,0,0,20740,21075,MD,0,686
9699,0,MANHEIM,3,CHRYSLER,300 2.7L V6 MPI,AUTO,1,Alloy,55956,AMERICAN,CHRYSLER,9459,11179,10716,12573,9459,11179,10716,12573,0,0,20740,21075,MD,0,1086
9700,1,MANHEIM,6,CHRYSLER,SEBRING V6 2.7L V6 M,AUTO,2,Covers,68407,AMERICAN,CHRYSLER,2767,4421,3488,5275,2767,4421,3488,5275,0,0,20740,21075,MD,0,1418
9701,1,MANHEIM,7,NISSAN,ALTIMA 2.5L I4 EFI,AUTO,0,0,77622,TOP LINE ASIAN,OTHER,4070,4919,4896,5813,4070,4919,4896,5813,0,0,20740,21075,MD,0,986
9702,1,MANHEIM,4,KIA,SORENTO 4WD 3.5L V6,AUTO,1,Alloy,73666,OTHER ASIAN,OTHER,7131,8559,8201,9744,7131,8559,8201,9744,0,0,20740,21075,MD,0,1857
9712,1,MANHEIM,8,CHEVROLET,IMPALA 3.8L V6 MFI S,AUTO,1,Alloy,91488,AMERICAN,GM,2260,3249,2941,4009,2260,3249,2941,4009,0,0,20740,21075,MD,0,2651
9714,0,MANHEIM,5,FORD,EXPEDITION 4WD V8 5.,AUTO,1,Alloy,72907,AMERICAN,FORD,9497,11578,10757,13004,9497,11578,10757,13004,0,0,20740,21075,MD,0,1389
9718,0,MANHEIM,3,FORD,EXPLORER 4WD V6 4.0L,AUTO,1,Alloy,61420,AMERICAN,FORD,9899,12044,11191,13508,9899,12044,11191,13508,0,0,20740,21075,MD,0,1508
9727,1,MANHEIM,8,GMC,YUKON 4WD V8 5.3L V8,AUTO,1,Alloy,82462,AMERICAN,GM,6040,7268,7023,8349,6040,7268,7023,8349,0,0,20740,21075,MD,0,2063
9740,1,MANHEIM,5,DODGE,STRATUS 4C 2.4L I4 M,AUTO,2,Covers,74958,AMERICAN,CHRYSLER,2636,3519,3347,4301,2436,3405,5397,6696,0,0,20740,21075,MD,0,1155
9749,0,MANHEIM,3,CHEVROLET,TRAILBLAZER 2WD 6C 4,AUTO,1,Alloy,67259,AMERICAN,GM,10429,12141,11763,13612,10013,11768,11314,13209,0,0,20740,21075,MD,0,1020
9752,0,MANHEIM,1,CHEVROLET,MALIBU 4C,AUTO,2,Covers,75452,AMERICAN,GM,11833,12847,13280,14375,11833,12847,13280,14375,0,0,20740,21075,MD,0,1038
9754,1,MANHEIM,5,DODGE,DURANGO 4WD V8 4.7L,AUTO,1,Alloy,81067,AMERICAN,CHRYSLER,7514,8945,8615,10161,6552,8314,10489,12129,0,0,20740,21075,MD,0,1763
9760,0,MANHEIM,3,PONTIAC,TORRENT FWD V6 3.4L,AUTO,1,Alloy,75230,AMERICAN,GM,9620,11162,10890,12555,9620,11162,10890,12555,0,0,16044,21075,MD,0,1389
9769,0,MANHEIM,3,FORD,EXPEDITION 4WD V8 5.,AUTO,1,Alloy,74429,AMERICAN,FORD,14627,17814,16297,19739,14627,17814,16297,19739,0,0,16044,21075,MD,0,1389
9791,1,MANHEIM,4,DODGE,STRATUS V6 2.7L V6 M,AUTO,0,0,51306,AMERICAN,CHRYSLER,5569,6584,6515,7611,5248,6596,6168,7624,0,0,16044,21075,MD,0,1086
9794,0,MANHEIM,2,MERCURY,MONTEGO,AUTO,1,Alloy,67256,AMERICAN,FORD,10785,12762,12148,14283,11616,13103,15767,17195,0,0,16044,21075,MD,0,1313
9799,1,MANHEIM,7,CHRYSLER,300M,AUTO,1,Alloy,88843,AMERICAN,CHRYSLER,2888,4074,3619,4900,3235,4487,6447,7731,0,0,21973,21075,MD,0,1803
9801,1,MANHEIM,4,CHRYSLER,TOWN & COUNTRY FWD V,AUTO,1,Alloy,78241,AMERICAN,CHRYSLER,6219,8096,7217,9244,5960,7928,9682,12139,0,0,21973,21075,MD,0,1623
9804,1,MANHEIM,8,MERCURY,SABLE,AUTO,1,Alloy,84836,AMERICAN,FORD,2534,3507,3237,4288,2726,3429,5927,6884,0,0,21973,21075,MD,0,1283
9806,1,MANHEIM,6,CHEVROLET,TRACKER 4WD 4C,MANUAL,2,Covers,59023,AMERICAN,GM,4187,5310,5022,6235,4497,5936,7382,8700,0,0,21973,21075,MD,0,1054
9813,1,MANHEIM,3,KIA,OPTIMA 4C,AUTO,2,Covers,68747,OTHER ASIAN,OTHER,4598,5469,7558,8683,4917,6008,8387,9862,0,0,16044,21075,MD,0,728
9814,0,MANHEIM,3,CHEVROLET,COLORADO PICKUP 2WD,AUTO,1,Alloy,74658,AMERICAN,GM,9026,10448,13706,14886,10847,13615,15115,17718,0,0,16044,21075,MD,0,803
9816,1,MANHEIM,5,NISSAN,XTERRA 2WD V6,AUTO,1,Alloy,72790,TOP LINE ASIAN,OTHER,6918,8042,10320,11751,6735,8132,10551,12421,0,0,16044,21075,MD,0,569
9817,0,MANHEIM,4,FORD,F150 PICKUP 2WD V8,AUTO,2,Covers,83649,AMERICAN,FORD,9293,11210,14563,16367,10754,13291,15266,17572,0,0,16044,21075,MD,0,853
9818,0,MANHEIM,1,DODGE,DAKOTA PICKUP 2WD V6,AUTO,1,Alloy,58526,AMERICAN,CHRYSLER,12216,13437,16562,17477,13713,15034,17608,19206,0,0,16044,21075,MD,0,920
9820,1,MANHEIM,4,CHEVROLET,IMPALA,AUTO,2,Covers,94103,AMERICAN,GM,3983,5244,7316,9194,4823,5917,7602,8893,0,0,16044,21075,MD,0,2351
9822,0,MANHEIM,3,FORD,EXPEDITION 2WD V8,AUTO,1,Alloy,68885,AMERICAN,FORD,11260,13688,17064,19376,11227,13383,17774,19360,0,0,16044,21075,MD,0,923
9823,1,MANHEIM,4,PONTIAC,GRAND PRIX,AUTO,1,Alloy,81871,AMERICAN,GM,5029,6393,8185,9751,5033,6288,8296,9623,0,0,16044,21075,MD,0,2152
9824,1,MANHEIM,5,HYUNDAI,ACCENT,AUTO,2,Covers,48680,OTHER ASIAN,OTHER,2888,3758,6048,7140,2496,3294,5033,6340,0,0,16044,21075,MD,0,693
9828,0,MANHEIM,3,PONTIAC,TORRENT FWD V6,AUTO,1,Alloy,66063,AMERICAN,GM,8928,10525,13833,15100,10735,12718,14719,17369,0,0,16044,21075,MD,0,1215
9829,1,MANHEIM,4,CHRYSLER,PT CRUISER,AUTO,2,Covers,67783,AMERICAN,CHRYSLER,4581,5728,8062,9302,4783,5968,8412,9605,0,0,16044,21075,MD,0,1215
9831,0,MANHEIM,3,FORD,FREESTYLE AWD V6,AUTO,1,Alloy,71964,AMERICAN,FORD,11941,14632,16809,18902,14342,16755,18461,20639,0,0,16044,21075,MD,0,1623
9840,1,MANHEIM,6,HYUNDAI,ACCENT,MANUAL,2,Covers,48660,OTHER ASIAN,OTHER,2762,3304,5782,6511,2477,3332,5253,6124,0,0,16044,21075,MD,0,693
9841,1,MANHEIM,4,CHEVROLET,COBALT,AUTO,2,Covers,79266,AMERICAN,GM,4465,5384,8391,9258,4577,5533,8302,9238,0,0,16044,21075,MD,0,803
9843,1,MANHEIM,6,DODGE,DURANGO 4WD V8,AUTO,1,Alloy,84040,AMERICAN,CHRYSLER,6430,7895,10704,12275,7769,9142,11862,13211,0,0,16044,21075,MD,0,1763
9844,1,MANHEIM,4,PONTIAC,SOLSTICE,MANUAL,1,Alloy,76525,AMERICAN,GM,10621,11487,14671,15724,10938,12133,14899,16173,0,0,16044,21075,MD,0,1155
9848,1,MANHEIM,4,CHRYSLER,PT CRUISER,AUTO,2,Covers,64781,AMERICAN,CHRYSLER,4904,6073,8534,9711,5551,6699,8670,9829,0,0,16044,21075,MD,0,1215
9850,0,MANHEIM,4,GMC,ENVOY 2WD 6C,AUTO,1,Alloy,86317,AMERICAN,GM,9393,11554,14862,15962,10631,12775,15658,17071,0,0,16044,21075,MD,0,1243
9851,1,MANHEIM,5,FORD,TAURUS,AUTO,0,0,51569,AMERICAN,FORD,0,0,0,0,3713,4578,6942,8242,0,0,20740,21075,MD,0,754
9853,1,MANHEIM,5,PONTIAC,GRAND PRIX,AUTO,1,Alloy,90806,AMERICAN,GM,0,0,0,0,5195,6606,8655,10089,0,0,20740,21075,MD,0,2351
9857,1,MANHEIM,7,LINCOLN,TOWN CAR,AUTO,1,Alloy,70696,AMERICAN,FORD,0,0,0,0,6227,7657,10443,12667,0,0,20740,21075,MD,0,1103
9881,0,MANHEIM,3,TOYOTA,CAMRY 4C,AUTO,2,Covers,77655,TOP LINE ASIAN,OTHER,10301,11343,13999,15176,10231,11156,14362,15545,0,0,16044,21075,MD,0,569
9883,0,MANHEIM,2,DODGE,AVENGER 4C,AUTO,2,Covers,66049,AMERICAN,CHRYSLER,8812,9698,12202,13058,8759,9555,12699,13417,0,0,16044,21075,MD,0,1020
9888,1,MANHEIM,5,KIA,SEDO0,AUTO,2,Covers,59135,OTHER ASIAN,OTHER,4869,6066,8732,9988,4167,5539,7660,9720,0,0,16044,21075,MD,0,1086
9891,1,MANHEIM,4,FORD,FUSION V6,AUTO,1,Alloy,76050,AMERICAN,FORD,9348,11083,12840,14410,9741,11630,13184,15097,0,0,16044,21075,MD,0,1272
9895,0,MANHEIM,2,DODGE,AVENGER 4C,AUTO,2,Covers,53926,AMERICAN,CHRYSLER,9126,9999,12410,13164,8759,9555,12699,13417,0,0,16044,21075,MD,0,920
9899,0,MANHEIM,4,CHEVROLET,TRAILBLAZER EXT 4WD,AUTO,1,Alloy,86648,AMERICAN,GM,11013,14014,15346,17573,11157,13860,15550,18163,0,0,16044,21075,MD,0,2152
9903,0,MANHEIM,2,CHEVROLET,IMPALA V6,AUTO,1,Alloy,75107,AMERICAN,GM,10150,11776,13779,15577,8986,10490,12980,14326,0,0,16044,21075,MD,0,1974
9905,0,MANHEIM,4,CHEVROLET,EQUINOX AWD V6,AUTO,2,Covers,81627,AMERICAN,GM,10340,12005,14114,15563,9136,11672,13431,15622,0,0,16044,21075,MD,0,1633
9906,0,MANHEIM,3,PONTIAC,G6 V6,AUTO,1,Alloy,33689,AMERICAN,GM,9075,10387,12496,13953,9111,10361,12590,13881,0,0,16044,21075,MD,0,822
9907,0,MANHEIM,3,KIA,OPTIMA V6,AUTO,1,Alloy,55854,OTHER ASIAN,OTHER,0,0,0,0,9039,10770,11992,13497,0,0,16044,21075,MD,0,671
9920,1,MANHEIM,7,DODGE,CARAVAN FWD V6,AUTO,2,Covers,77769,AMERICAN,CHRYSLER,0,0,0,0,3565,4566,6361,7593,0,0,16044,21075,MD,0,1923
9921,1,MANHEIM,5,MITSUBISHI,GALANT 4C,AUTO,1,Alloy,88833,OTHER ASIAN,OTHER,0,0,0,0,5143,6284,8127,9314,0,0,16044,21075,MD,0,594
9922,1,MANHEIM,4,PONTIAC,GRAND PRIX,AUTO,1,Alloy,85676,AMERICAN,GM,0,0,0,0,6496,7999,9961,11445,0,0,16044,21075,MD,0,2152
9927,1,MANHEIM,7,FORD,EXPLORER 4WD V6,AUTO,0,0,75813,AMERICAN,FORD,4988,6284,8908,10302,4934,6256,9033,11453,0,0,52646,21075,MD,0,2040
9936,1,MANHEIM,3,MITSUBISHI,GALANT 4C,AUTO,0,0,73004,OTHER ASIAN,OTHER,5047,6220,8478,9609,5047,6220,8478,9609,0,0,52646,21075,MD,0,569
9939,0,MANHEIM,4,LINCOLN,ZEPHYR,AUTO,1,Alloy,61551,AMERICAN,FORD,10531,12336,15358,17178,9962,11985,14350,16041,NO,GREEN,52646,21075,MD,0,1118
9940,0,MANHEIM,3,FORD,MUSTANG V6,MANUAL,1,Alloy,59184,AMERICAN,FORD,10148,11992,14274,15375,9584,11216,13587,15367,0,0,52646,21075,MD,0,671
9941,0,MANHEIM,3,MERCURY,MILAN 4C,AUTO,2,Covers,42770,AMERICAN,FORD,9140,10601,12734,14225,9055,10523,12883,14468,0,0,52646,21075,MD,0,623
9942,1,MANHEIM,6,FORD,EXPLORER 4WD V6,AUTO,0,0,82102,AMERICAN,FORD,6071,7639,9771,11302,6071,7639,9771,11302,0,0,52646,21075,MD,0,1893
9945,1,MANHEIM,5,CHEVROLET,EQUINOX AWD V6,AUTO,1,Alloy,77117,AMERICAN,GM,7750,9300,11618,13241,7718,9524,11509,13583,0,0,16044,21075,MD,0,1506
9947,0,MANHEIM,3,FORD,MUSTANG V6,AUTO,1,Alloy,53632,AMERICAN,FORD,10784,12562,14660,15983,11060,13003,14530,15805,0,0,16044,21075,MD,0,671
9951,0,MANHEIM,4,FORD,F150 PICKUP 2WD V8,AUTO,2,Covers,52676,AMERICAN,FORD,9756,12116,14073,16944,9050,10476,13635,15109,0,0,16044,21075,MD,0,671
9954,1,MANHEIM,5,CHEVROLET,TRAILBLAZER 4WD 6C,AUTO,1,Alloy,88416,AMERICAN,GM,6828,8478,10871,12707,6486,8134,10608,12300,0,0,52646,21075,MD,0,2152
9955,1,MANHEIM,3,FORD,TAURUS,AUTO,1,Alloy,82815,AMERICAN,FORD,4949,6037,8806,9882,4841,5890,7907,9621,0,0,52646,21075,MD,0,983
9957,1,MANHEIM,5,DODGE,CARAVAN FWD 4C,AUTO,2,Covers,47729,AMERICAN,CHRYSLER,3803,5031,7148,8141,4233,5508,7301,8177,0,0,52646,21075,MD,0,1116
9959,0,MANHEIM,2,DODGE,AVENGER V6,AUTO,1,Alloy,55382,AMERICAN,CHRYSLER,9181,10514,13245,14546,9032,10692,12960,14502,0,0,52646,21075,MD,0,1003
9962,1,MANHEIM,4,CHEVROLET,IMPALA,AUTO,1,Alloy,74986,AMERICAN,GM,6421,7848,9906,11651,5578,6967,9105,10925,0,0,52646,21075,MD,0,1974
9964,0,MANHEIM,4,LINCOLN,ZEPHYR,AUTO,1,Alloy,80855,AMERICAN,FORD,10120,12424,14618,16890,10795,13259,14669,17190,NO,GREEN,52646,21075,MD,0,1373
9966,0,MANHEIM,2,CHEVROLET,HHR,AUTO,2,Covers,81374,AMERICAN,GM,6603,7735,10701,11645,8786,10323,11759,13203,NO,GREEN,52646,21075,MD,0,853
9971,0,MANHEIM,3,FORD,F150 PICKUP 2WD V6,AUTO,2,Covers,42472,AMERICAN,FORD,9379,12183,13494,15571,9007,11143,13031,15152,0,0,52646,21075,MD,0,482
9975,0,MANHEIM,1,MITSUBISHI,GALANT 4C,AUTO,1,Alloy,52030,OTHER ASIAN,OTHER,9306,10144,12904,13608,8838,9458,12094,12805,0,0,52646,21075,MD,0,505
9976,1,MANHEIM,4,BUICK,RENDEZVOUS FWD,AUTO,1,Alloy,74919,AMERICAN,GM,7488,9461,11347,13735,7399,8456,11719,12429,0,0,52646,21075,MD,0,3667
9977,0,MANHEIM,3,DODGE,MAGNUM V6,AUTO,1,Alloy,71626,AMERICAN,CHRYSLER,8757,10518,13094,15727,9883,11739,13920,15445,NO,GREEN,52646,21075,MD,0,1389
9981,1,MANHEIM,8,CHRYSLER,PT CRUISER,AUTO,1,Alloy,69603,AMERICAN,CHRYSLER,2394,3225,5633,6189,3175,4094,6260,6940,NO,GREEN,52646,21075,MD,0,1515
9990,0,MANHEIM,3,DODGE,NITRO 4WD V6,AUTO,1,Alloy,59383,AMERICAN,CHRYSLER,10867,12845,15159,16864,11743,13567,15710,17125,NO,GREEN,52646,21075,MD,0,754
9995,1,MANHEIM,6,CHEVROLET,MALIBU MAXX V6,AUTO,1,Alloy,101633,AMERICAN,GM,4614,5668,7433,8443,4382,5411,7445,8616,0,0,52646,21075,MD,0,1610
9996,0,MANHEIM,3,PONTIAC,G6 V6,AUTO,1,Alloy,62845,AMERICAN,GM,7544,9127,10651,12504,9046,10680,12249,13724,NO,GREEN,52646,21075,MD,0,1118
9997,0,MANHEIM,2,CHEVROLET,IMPALA V6,AUTO,1,Alloy,65115,AMERICAN,GM,9589,10961,13686,15131,10700,12647,14338,16235,NO,GREEN,52646,21075,MD,0,1703
9999,1,MANHEIM,5,KIA,OPTIMA 4C,AUTO,2,Covers,63440,OTHER ASIAN,OTHER,3450,5285,6690,8648,3321,4990,6442,8440,0,0,52646,21075,MD,0,728
10003,0,MANHEIM,2,KIA,OPTIMA 4C,AUTO,2,Covers,55148,OTHER ASIAN,OTHER,7336,8615,10630,11701,9203,10321,12282,13081,NO,GREEN,52646,21075,MD,0,671
10007,0,MANHEIM,3,NISSAN,ALTIMA,AUTO,1,Alloy,79500,TOP LINE ASIAN,OTHER,9952,11764,13756,15314,10818,13024,13576,16325,NO,GREEN,52646,21075,MD,0,686
10010,0,MANHEIM,3,FORD,F150 PICKUP 2WD V6,AUTO,1,Alloy,63315,AMERICAN,FORD,8980,11875,14661,19388,10321,13126,14005,16579,NO,GREEN,52646,21075,MD,0,533
10014,1,MANHEIM,3,JEEP,COMPASS 4WD 4C,AUTO,0,0,67537,AMERICAN,CHRYSLER,10562,12421,14420,15666,10562,12421,14420,15666,0,0,52646,21075,MD,0,1313
10019,0,MANHEIM,4,CHRYSLER,300,AUTO,2,Covers,88235,AMERICAN,CHRYSLER,8328,9954,11796,13931,9199,10785,12430,14784,0,0,52646,21075,MD,0,1503
10021,0,MANHEIM,2,HONDA,ELEMENT 2WD,AUTO,2,Covers,80273,TOP LINE ASIAN,OTHER,14219,15194,17782,18648,11223,12987,14909,16840,NO,GREEN,52646,21075,MD,0,723
10024,1,MANHEIM,6,JEEP,LIBERTY 4WD V6,AUTO,0,0,86057,AMERICAN,CHRYSLER,6099,7385,9379,10742,6099,7385,9379,10742,0,0,52646,21075,MD,0,983
10031,0,MANHEIM,4,DODGE,CHARGER,AUTO,2,Covers,78781,AMERICAN,CHRYSLER,8612,9819,12535,13741,8803,10180,11810,13392,0,0,52646,21075,MD,0,1389
10037,0,MANHEIM,4,VOLKSWAGEN,JETTA 5C,AUTO,1,Alloy,77013,OTHER,OTHER,7879,9528,11468,13576,9328,11004,13336,15524,NO,GREEN,52646,21075,MD,0,1272
10047,0,MANHEIM,5,ACURA,TL,AUTO,1,Alloy,68973,OTHER ASIAN,OTHER,10621,12344,14331,16370,11893,14064,15367,17604,YES,GREEN,52646,21075,MD,0,923
10051,1,MANHEIM,3,MITSUBISHI,GALANT 4C,AUTO,2,Covers,75536,OTHER ASIAN,OTHER,6420,7770,9979,11111,6314,7492,9661,10757,0,0,52646,21075,MD,0,569
10052,0,MANHEIM,3,HONDA,ACCORD 4C,AUTO,2,Covers,70055,TOP LINE ASIAN,OTHER,9119,10498,12488,13916,10282,11561,13742,14966,0,0,52646,21075,MD,0,569
10054,0,MANHEIM,2,FORD,FUSION V6,AUTO,1,Alloy,88396,AMERICAN,FORD,9218,11194,13234,14837,9584,11224,13403,14939,0,0,20234,94544,CA,0,1373
10056,0,MANHEIM,3,CHRYSLER,300,AUTO,2,Covers,58598,AMERICAN,CHRYSLER,8802,10385,12492,14336,9085,10843,13238,15228,0,0,20234,94544,CA,0,1086
10057,1,MANHEIM,3,JEEP,GRAND CHEROKEE 2WD V,AUTO,1,Alloy,75250,AMERICAN,CHRYSLER,14053,16009,18163,19978,14053,16009,18163,19978,0,0,20234,94544,CA,0,1857
10058,0,MANHEIM,3,CHEVROLET,1500 SILVERADO PICKU,AUTO,1,Alloy,76353,AMERICAN,GM,12801,15809,18190,21345,11996,14649,15714,18613,0,0,20234,94544,CA,0,1155
10060,0,MANHEIM,2,FORD,FUSION 4C,AUTO,1,Alloy,68060,AMERICAN,FORD,8826,10351,13023,13945,9598,10942,13212,14671,0,0,20234,94544,CA,0,728
10066,0,MANHEIM,1,FORD,TAURUS X FWD V6,AUTO,2,Covers,76869,AMERICAN,FORD,11960,15194,16717,19879,12036,14874,17350,19676,0,0,20234,94544,CA,0,1506
10067,0,MANHEIM,1,CHEVROLET,UPLANDER FWD V6,AUTO,2,Covers,78488,AMERICAN,GM,9001,11199,13876,15953,9054,11425,13440,15888,0,0,20234,94544,CA,0,2091
10070,0,MANHEIM,1,DODGE,AVENGER 4C,AUTO,1,Alloy,48634,AMERICAN,CHRYSLER,7536,8239,11544,12213,8763,9798,12533,12967,0,0,20234,94544,CA,0,834
10071,0,MANHEIM,2,MERCURY,MARINER 2WD V6,AUTO,1,Alloy,85104,AMERICAN,FORD,11600,13637,15852,17678,13027,14707,16773,18147,0,0,20234,94544,CA,0,983
